timestamp,AT_solar_generation_actual,AT_wind_onshore_generation_actual,BE_solar_generation_actual,BE_wind_onshore_generation_actual,BE_wind_offshore_generation_actual,BG_solar_generation_actual,BG_wind_onshore_generation_actual,CY_wind_onshore_generation_actual,CZ_solar_generation_actual,CZ_wind_onshore_generation_actual,DE_solar_generation_actual,DE_wind_onshore_generation_actual,DE_wind_offshore_generation_actual,DK_solar_generation_actual,DK_wind_onshore_generation_actual,DK_wind_offshore_generation_actual,EE_solar_generation_actual,EE_wind_onshore_generation_actual,ES_solar_generation_actual,ES_wind_onshore_generation_actual,FI_wind_onshore_generation_actual,FR_solar_generation_actual,FR_wind_onshore_generation_actual,GR_solar_generation_actual,GR_wind_onshore_generation_actual,HR_solar_generation_actual,HR_wind_onshore_generation_actual,HU_solar_generation_actual,HU_wind_onshore_generation_actual,IE_wind_onshore_generation_actual,IT_solar_generation_actual,IT_wind_onshore_generation_actual,LT_solar_generation_actual,LT_wind_onshore_generation_actual,LV_wind_onshore_generation_actual,NL_solar_generation_actual,NL_wind_onshore_generation_actual,NL_wind_offshore_generation_actual,PL_solar_generation_actual,PL_wind_onshore_generation_actual,PT_solar_generation_actual,PT_wind_onshore_generation_actual,PT_wind_offshore_generation_actual,RO_solar_generation_actual,RO_wind_onshore_generation_actual,SE_wind_onshore_generation_actual,SI_solar_generation_actual,SI_wind_onshore_generation_actual,SK_solar_generation_actual,SK_wind_onshore_generation_actual
2019-04-06 22:00:00,0.0,734.0,0.0,146.02,245.48,0.0,59.0,45.0,0.0,61.91,0.0,11974.0,2214.0,0.0,431.38,319.48,0.7,107.9,17.0,8917.0,1107.7,0.0,2515.0,0.0,678.0,0.0,0.0,0.0,83.0,488.0,0.0,1251.0,0.0,232.73,22.0,0.0,385.0,89.0,0.0,1265.07,0.0,2754.1,0.0,0.0,290.0,1083.0,0.02,0.38,0.0,0.0
2019-04-06 23:00:00,0.0,726.0,0.0,160.11,231.03,0.0,125.0,57.0,0.0,47.12,0.0,10494.0,1723.0,0.0,390.05,302.73,0.7,114.4,17.0,9065.0,1078.1,0.0,2355.0,0.0,582.0,0.0,0.0,0.0,72.0,397.0,0.0,1613.0,0.0,228.38,20.0,0.0,400.0,105.0,0.0,1013.71,0.0,2711.5,0.0,0.0,145.0,1049.0,0.02,0.39,0.0,0.0
2019-04-07 00:00:00,0.0,701.0,0.0,162.07,129.86,0.0,158.0,65.0,0.0,39.19,0.0,9219.0,1392.0,0.0,289.37,203.15,0.7,103.5,17.0,9277.0,891.07,0.0,2074.0,0.0,483.0,0.0,0.0,0.0,66.0,317.0,0.0,1565.0,0.0,211.78,16.0,0.0,375.0,116.0,0.0,791.46,0.0,2577.7,0.0,0.0,120.0,1044.0,0.02,0.49,0.0,0.0
2019-04-07 01:00:00,0.0,693.0,0.0,122.93,114.2,0.0,110.0,51.0,0.0,32.67,0.0,8158.0,1069.0,0.0,189.28,152.77,0.7,105.1,17.0,9510.0,682.9,0.0,1858.0,0.0,415.0,0.0,0.0,0.0,52.0,233.0,0.0,1658.0,0.0,195.61,10.0,0.0,371.0,107.0,0.0,574.52,0.0,2384.2,0.0,0.0,199.0,1119.0,0.02,0.24,0.0,0.0
2019-04-07 02:00:00,0.0,777.0,0.0,81.43,139.55,0.0,96.0,56.0,0.0,30.96,0.0,7327.0,943.0,0.0,159.84,87.65,0.7,106.1,17.0,9209.0,589.19,0.0,1668.0,0.0,320.0,0.0,0.0,0.0,51.0,233.0,0.0,1539.0,0.0,183.14,10.0,0.0,366.0,86.0,0.0,461.42,0.0,2081.9,0.0,0.0,428.0,1305.0,0.02,0.63,0.0,0.0
2019-04-07 03:00:00,0.0,976.0,0.0,71.06,131.09,0.0,97.0,42.0,1.14,31.59,0.0,6722.0,816.0,0.01,206.06,69.49,0.7,106.9,16.0,8936.0,497.73,0.0,1460.0,0.0,285.0,0.0,0.0,0.0,43.0,247.0,0.0,1479.0,0.0,175.73,11.0,0.0,289.0,89.0,0.0,403.01,0.0,1778.6,0.0,0.0,791.0,1454.0,0.02,0.56,0.0,0.0
2019-04-07 04:00:00,16.0,1227.0,0.0,55.82,128.0,17.0,52.0,36.0,11.44,29.51,42.0,6630.0,704.0,2.52,219.67,58.01,0.7,101.2,16.0,8473.0,426.6,0.0,1285.0,34.0,229.0,0.0,0.0,0.0,43.0,264.0,9.0,1489.0,2.0,175.77,9.0,0.0,248.0,74.0,0.0,381.03,0.0,1442.0,0.0,17.0,967.0,1499.0,0.74,0.4,0.0,0.0
2019-04-07 05:00:00,74.0,1331.0,31.68,52.61,113.82,88.0,45.0,34.0,168.18,27.27,1868.0,6482.0,687.0,43.1,261.21,35.82,0.7,70.9,19.0,8498.0,303.67,159.0,1274.0,270.0,164.0,0.0,0.0,0.0,41.0,256.0,367.0,1376.0,7.53,143.46,8.0,0.0,244.0,59.0,0.0,296.42,0.0,1004.3,0.0,96.0,822.0,1560.0,12.77,1.0,1.1,0.0
2019-04-07 06:00:00,183.0,1123.0,275.69,58.12,99.48,180.0,53.0,32.0,462.58,21.87,7208.0,5242.0,627.0,142.45,273.53,28.71,0.7,39.0,188.0,8502.0,211.33,582.0,1346.0,647.0,102.0,0.0,0.0,0.0,32.0,288.0,1494.0,1203.0,17.75,61.98,2.0,0.0,233.0,79.0,0.0,136.61,4.1,667.2,0.0,220.0,901.0,1554.0,39.3,0.92,24.9,0.0
2019-04-07 07:00:00,330.0,928.0,761.88,50.36,114.12,267.0,29.0,39.0,761.42,25.83,13757.0,2990.0,462.0,273.11,254.54,17.38,0.7,41.1,849.0,8589.0,172.91,1538.0,1228.0,985.0,61.0,0.0,0.0,0.0,25.0,326.0,2989.0,1019.0,31.39,16.87,0.0,0.0,149.0,77.0,0.0,79.27,41.5,422.7,0.0,331.0,1116.0,1604.0,67.39,0.95,86.9,0.0
2019-04-07 08:00:00,448.0,799.0,1238.66,33.47,99.85,371.0,15.0,35.0,978.11,36.09,19473.0,2413.0,432.0,393.47,257.45,9.86,0.7,55.8,1603.0,9050.0,166.16,2541.0,1058.0,1216.0,46.0,0.0,0.0,0.0,23.0,328.0,4572.0,947.0,40.31,5.31,0.0,0.0,62.0,64.0,0.0,83.85,76.9,313.7,0.0,406.0,1115.0,1716.0,86.46,0.53,186.9,0.0
2019-04-07 09:00:00,537.0,737.0,1650.48,41.01,160.65,425.0,10.0,16.0,1056.23,35.12,23446.0,4128.0,364.0,500.98,279.36,12.52,0.7,75.8,2232.0,9364.0,258.0,3215.0,1148.0,1371.0,41.0,0.0,0.0,0.0,28.0,320.0,5897.0,1028.0,43.67,5.0,1.0,0.0,58.0,69.0,0.0,153.95,91.7,466.2,0.0,453.0,1035.0,1806.0,104.57,0.5,256.0,0.0
2019-04-07 10:00:00,642.0,869.0,1929.82,45.24,219.28,415.0,3.0,16.0,1094.31,33.11,25294.0,5917.0,376.0,561.78,295.06,17.62,0.7,72.9,2507.0,9686.0,352.06,3434.0,1266.0,1355.0,45.0,0.0,0.0,0.0,37.0,374.0,6501.0,1302.0,50.84,6.12,1.0,0.0,91.0,87.0,0.0,119.58,126.0,918.6,0.0,440.0,1114.0,1937.0,105.09,0.34,297.9,0.0
2019-04-07 11:00:00,677.0,907.0,2117.5,46.25,138.51,409.0,3.0,13.0,1007.38,37.82,25180.0,6399.0,321.0,555.12,291.42,56.69,0.7,69.4,2528.0,9718.0,427.12,3524.0,1357.0,1170.0,73.0,0.0,0.0,0.0,31.0,497.0,6712.0,1458.0,50.78,7.74,2.0,0.0,158.0,105.0,0.0,100.15,142.3,1340.4,0.0,395.0,1177.0,2032.0,79.44,0.38,305.2,0.0
2019-04-07 12:00:00,655.0,766.0,2017.78,57.3,92.06,353.0,3.0,13.0,878.05,42.32,23308.0,5880.0,326.0,557.88,299.41,77.5,0.7,69.9,2480.0,9726.0,498.18,3636.0,1533.0,906.0,100.0,0.0,0.0,0.0,33.0,679.0,5905.0,1536.0,46.65,12.8,2.0,0.0,239.0,94.0,0.0,134.25,142.0,1749.9,0.0,358.0,1075.0,2171.0,50.65,0.4,287.6,0.0
2019-04-07 13:00:00,580.0,661.0,1705.35,65.89,83.19,269.0,2.0,8.0,725.33,39.21,19580.0,5390.0,334.0,486.22,347.01,106.05,0.7,63.3,2184.0,9915.0,594.39,3433.0,1674.0,630.0,117.0,0.0,0.0,0.0,32.0,738.0,5419.0,1600.0,40.74,15.39,1.0,0.0,228.0,98.0,0.0,155.69,145.7,1956.8,0.0,293.0,988.0,2328.0,28.82,0.32,243.5,0.0
2019-04-07 14:00:00,426.0,559.0,1270.28,81.35,48.04,147.0,4.0,3.0,556.34,36.54,14668.0,5157.0,371.0,376.66,423.98,195.7,0.7,53.2,1818.0,10098.0,682.64,3180.0,1831.0,364.0,155.0,0.0,0.0,0.0,26.0,770.0,4576.0,1823.0,27.56,11.79,1.0,0.0,260.0,130.0,0.0,158.27,136.1,2107.2,0.0,205.0,975.0,2485.0,22.92,0.32,189.5,0.0
2019-04-07 15:00:00,275.0,462.0,854.06,119.65,11.24,59.0,7.0,2.0,363.17,32.1,8947.0,5020.0,381.0,244.95,492.82,263.57,0.7,52.9,1371.0,9973.0,754.01,2475.0,1897.0,153.0,203.0,0.0,0.0,0.0,24.0,794.0,2545.0,1649.0,13.76,15.96,1.0,0.0,282.0,191.0,0.0,166.11,115.6,2382.6,0.0,96.0,901.0,2606.0,18.59,0.43,126.6,0.0
2019-04-07 16:00:00,161.0,414.0,445.36,265.12,28.28,6.0,10.0,5.0,170.85,27.26,3645.0,4881.0,306.0,106.38,554.26,367.3,0.7,63.7,806.0,9947.0,885.24,1475.0,1807.0,24.0,263.0,0.0,0.0,0.0,20.0,817.0,936.0,1660.0,5.33,26.05,1.0,0.0,312.0,193.0,0.0,180.33,88.5,2900.3,0.0,17.0,604.0,2759.0,9.93,0.37,63.3,0.0
2019-04-07 17:00:00,80.0,437.0,96.33,356.42,77.65,0.0,14.0,8.0,18.53,22.42,580.0,4861.0,359.0,21.78,563.73,481.75,0.7,73.9,288.0,9058.0,1007.0,524.0,1642.0,0.0,311.0,0.0,0.0,0.0,14.0,899.0,78.0,1699.0,1.0,38.21,4.0,0.0,280.0,199.0,0.0,347.65,46.7,3374.6,0.0,0.0,403.0,2944.0,1.24,0.38,20.0,0.0
2019-04-07 18:00:00,20.0,532.0,1.87,377.17,16.31,0.0,21.0,8.0,1.44,25.3,2.0,6311.0,587.0,2.09,632.27,612.07,0.7,79.4,64.0,7905.0,1173.1,143.0,1566.0,0.0,312.0,0.0,0.0,0.0,16.0,822.0,0.0,1600.0,0.0,66.33,3.0,0.0,287.0,170.0,0.0,563.06,8.5,3451.4,0.0,0.0,396.0,3203.0,0.06,0.37,0.8,0.0
2019-04-07 19:00:00,0.0,597.0,0.0,371.58,0.0,0.0,28.0,6.0,0.0,29.16,0.0,7941.0,780.0,0.0,726.66,708.38,0.7,82.1,27.0,7147.0,1296.9,0.0,1589.0,0.0,330.0,0.0,0.0,0.0,23.0,897.0,0.0,1564.0,0.0,90.01,6.0,0.0,364.0,244.0,0.0,559.56,0.0,3359.0,0.0,0.0,388.0,3314.0,0.04,0.5,0.0,0.0
2019-04-07 20:00:00,0.0,541.0,0.0,257.25,0.0,0.0,51.0,4.0,0.0,32.17,0.0,8487.0,846.0,0.0,785.05,732.86,0.7,71.0,18.0,6844.0,1337.8,0.0,1543.0,0.0,309.0,0.0,0.0,0.0,17.0,1018.0,0.0,1684.0,0.0,80.93,4.0,0.0,533.0,271.0,0.0,530.76,0.0,3310.9,0.0,0.0,361.0,3437.0,0.04,0.6,0.0,0.0
2019-04-07 21:00:00,0.0,427.0,0.0,224.29,0.0,0.0,44.0,3.0,0.0,31.64,0.0,8169.0,942.0,0.0,757.24,715.67,0.7,74.5,18.0,6453.0,1339.2,0.0,1410.0,0.0,337.0,0.0,0.0,0.0,15.0,1094.0,0.0,1983.0,0.0,96.93,3.0,0.0,597.0,311.0,0.0,472.2,0.0,3256.8,0.0,0.0,385.0,3503.0,0.04,0.55,0.0,0.0
2019-04-07 22:00:00,0.0,363.0,0.0,168.5,0.0,0.0,55.0,4.0,0.0,29.69,0.0,7316.0,1048.0,0.0,749.92,661.18,0.7,79.8,18.0,6682.0,1308.9,0.0,1268.0,0.0,387.0,0.0,0.0,0.0,11.0,1182.0,0.0,2124.0,0.0,93.54,4.0,0.0,523.0,340.0,0.0,423.46,0.0,3151.4,0.0,0.0,396.0,3694.0,0.04,0.55,0.0,0.0
2019-04-07 23:00:00,0.0,244.0,0.0,125.4,56.99,0.0,60.0,2.0,0.0,28.53,0.0,6209.0,1067.0,0.0,782.73,645.31,0.7,84.0,18.0,7007.0,1375.8,0.0,1259.0,0.0,458.0,0.0,0.0,0.0,7.0,1181.0,0.0,2420.0,0.0,67.74,4.0,0.0,425.0,323.0,0.0,356.3,0.0,3060.3,0.0,0.0,421.0,3745.0,0.04,0.64,0.0,0.0
2019-04-08 00:00:00,0.0,139.0,0.0,107.06,61.98,0.0,47.0,2.0,0.0,25.83,0.0,4945.0,958.0,0.0,849.71,531.13,0.7,70.8,18.0,7047.0,1452.1,0.0,1203.0,0.0,479.0,0.0,0.0,0.0,3.0,1130.0,0.0,2594.0,0.0,37.23,3.0,0.0,405.0,224.0,0.0,236.47,0.0,2964.7,0.0,0.0,353.0,3810.0,0.04,0.46,0.0,0.0
2019-04-08 01:00:00,0.0,173.0,0.0,86.08,17.03,0.0,51.0,4.0,0.0,25.02,0.0,3961.0,823.0,0.0,1017.33,543.91,0.7,37.0,18.0,7359.0,1466.6,0.0,1085.0,0.0,505.0,0.0,0.0,0.0,3.0,1051.0,0.0,2740.0,0.0,37.57,1.0,0.0,314.0,170.0,0.0,149.09,0.0,2757.8,0.0,0.0,296.0,3853.0,0.04,0.41,0.0,0.0
2019-04-08 02:00:00,0.0,187.0,0.0,57.48,2.21,0.0,45.0,5.0,0.0,26.82,0.0,3319.0,997.0,0.0,1203.29,618.16,0.7,41.6,18.0,7657.0,1486.7,0.0,1061.0,0.0,646.0,0.0,0.0,0.0,5.0,1016.0,0.0,2590.0,0.0,38.93,1.0,0.0,232.0,172.0,0.0,104.7,0.0,2632.8,0.0,0.0,203.0,3947.0,0.04,0.57,0.0,0.0
2019-04-08 03:00:00,0.0,177.0,0.0,45.21,0.0,0.0,43.0,7.0,1.42,27.16,0.0,3166.0,1495.0,0.01,1326.21,852.19,0.7,45.4,18.0,7853.0,1510.7,0.0,1066.0,0.0,719.0,0.0,0.0,0.0,7.0,925.0,0.0,2307.0,0.0,38.42,1.0,0.0,197.0,201.0,0.0,71.93,0.0,2312.6,0.0,0.0,190.0,3981.0,0.04,0.58,0.0,0.0
2019-04-08 04:00:00,10.0,221.0,0.0,39.71,0.0,9.0,43.0,4.0,19.71,29.78,42.0,3461.0,1914.0,2.47,1369.93,994.73,0.7,48.0,17.0,7711.0,1512.9,0.0,1072.0,13.0,613.0,0.0,0.0,0.0,22.0,835.0,12.0,2099.0,2.0,67.95,1.0,0.0,171.0,237.0,0.0,47.13,0.0,1935.8,0.0,14.0,201.0,3963.0,0.25,0.22,0.0,0.0
2019-04-08 05:00:00,50.0,248.0,6.41,36.85,0.0,55.0,60.0,5.0,195.08,29.68,1335.0,3474.0,2567.0,52.07,1239.59,924.39,0.7,49.8,21.0,7382.0,1455.7,180.0,1106.0,75.0,524.0,0.0,0.0,0.0,23.0,833.0,523.0,1838.0,10.31,69.22,3.0,0.0,157.0,271.0,0.0,78.56,0.0,1677.1,0.0,89.0,253.0,3901.0,4.64,0.88,3.7,0.0
2019-04-08 06:00:00,121.0,157.0,63.65,31.28,0.0,131.0,74.0,3.0,507.07,18.4,4936.0,3442.0,3144.0,190.28,1244.0,914.7,0.7,58.0,102.0,7089.0,1370.4,720.0,1077.0,137.0,488.0,0.0,0.0,0.0,13.0,894.0,2442.0,1437.0,19.87,42.21,6.0,0.0,147.0,293.0,0.0,64.0,6.6,1378.3,0.0,186.23,403.18,3794.0,15.14,0.82,45.9,0.0
2019-04-08 07:00:00,206.0,60.0,159.9,27.46,29.05,228.0,74.0,3.0,861.85,14.69,9643.0,3003.0,3336.0,378.6,1510.71,849.54,0.7,62.3,511.0,6813.0,1358.6,1779.0,913.0,291.0,500.0,0.0,0.0,0.0,3.0,884.0,4449.0,1281.0,32.41,54.21,10.0,0.0,103.0,242.0,0.0,96.66,82.6,1108.7,0.0,248.0,561.0,3813.0,27.01,0.86,127.0,0.0
2019-04-08 08:00:00,265.0,110.0,275.83,26.62,39.89,297.0,61.0,3.0,1163.71,15.32,14326.0,2743.0,3555.0,539.66,1244.98,665.77,0.7,64.6,1068.0,7133.0,1375.8,2945.0,767.0,480.0,402.0,0.0,0.0,0.0,5.0,843.0,5951.0,1555.0,40.41,54.12,11.0,0.0,32.0,435.0,0.0,148.82,196.9,1063.9,0.0,328.0,683.0,3706.0,43.8,0.38,214.7,0.0
2019-04-08 09:00:00,310.0,224.0,417.4,28.28,14.12,338.0,33.0,6.0,1354.46,13.86,17744.0,3038.0,4042.0,621.98,1280.65,630.91,0.7,58.5,1622.0,7735.0,1358.6,3781.0,807.0,617.0,238.0,0.0,0.0,0.0,18.0,899.0,6894.0,1877.0,49.38,56.35,17.0,0.0,44.0,454.0,0.0,217.16,272.1,1113.1,0.0,381.0,820.0,3690.0,59.71,0.39,277.8,0.0
2019-04-08 10:00:00,363.0,294.0,587.28,24.73,1.43,399.0,43.0,7.0,1356.21,14.9,19611.0,3885.0,3966.0,646.84,1338.81,643.23,0.7,55.6,2136.0,8035.0,1400.0,4248.0,841.0,686.0,194.0,0.0,0.0,0.0,27.0,1054.0,7252.0,2213.0,49.49,74.71,20.0,0.0,98.0,467.0,0.0,324.45,299.9,1152.0,0.0,419.0,760.0,3664.0,69.74,0.4,319.2,0.0
2019-04-08 11:00:00,394.0,346.0,792.49,32.17,9.36,370.0,54.0,8.0,1215.92,17.37,19971.0,4781.0,3727.0,647.45,1311.83,684.61,0.7,61.9,2420.0,8118.0,1467.3,4104.0,772.0,752.0,143.0,0.0,0.0,0.0,29.0,1193.0,7127.0,2551.0,46.32,106.61,24.0,0.0,157.0,456.0,0.0,509.02,324.3,1366.2,0.0,462.0,640.0,3602.0,81.98,0.38,330.8,0.0
2019-04-08 12:00:00,394.0,424.0,948.07,26.25,0.0,305.0,43.0,4.0,1030.12,17.08,18615.0,5100.0,3672.0,624.37,1280.25,691.61,0.7,81.2,2581.0,8587.0,1545.3,3863.0,772.0,622.0,129.0,0.0,0.0,0.0,29.0,1335.0,6430.0,3146.0,39.63,124.36,27.0,0.0,146.0,547.0,0.0,873.51,344.1,1745.8,0.0,395.0,637.0,3601.0,83.41,0.39,302.0,0.0
2019-04-08 13:00:00,364.0,674.0,925.91,27.89,0.0,225.0,53.0,4.0,802.46,16.74,15956.0,5830.0,3380.0,576.76,1267.85,736.04,0.7,72.9,2735.0,8848.0,1595.7,3424.0,826.0,509.0,229.0,0.0,0.0,0.0,35.0,1454.0,5994.0,3296.0,32.84,139.97,28.0,0.0,160.0,626.0,0.0,1163.45,319.9,2069.0,0.0,317.0,672.0,3583.0,71.05,0.27,263.6,0.0
2019-04-08 14:00:00,292.0,898.0,826.92,24.67,0.0,136.0,45.0,2.0,574.21,19.79,12043.0,6746.0,3228.0,482.52,1159.05,650.58,0.7,70.2,2581.0,9253.0,1597.3,2977.0,825.0,358.0,328.0,0.0,0.0,0.0,61.0,1506.0,4973.0,3897.0,26.85,148.89,28.0,0.0,204.0,691.0,0.0,1251.14,335.8,2400.9,0.0,186.0,621.0,3564.0,50.41,0.19,212.2,0.0
2019-04-08 15:00:00,204.0,1105.0,533.94,26.1,0.0,55.0,48.0,3.0,345.55,24.48,7558.0,7845.0,3315.0,331.05,1005.55,586.42,0.7,79.4,2114.0,9044.0,1604.2,2272.0,841.0,191.0,329.0,0.0,0.0,0.0,79.0,1463.0,3311.0,3793.0,13.51,147.42,25.0,0.0,266.0,745.0,0.0,1619.46,266.5,2441.3,0.0,86.0,558.0,3536.0,29.59,0.42,134.3,0.0
2019-04-08 16:00:00,126.0,1214.0,291.08,35.67,0.0,5.0,71.0,2.0,138.01,24.65,3235.0,9075.0,3221.0,155.62,996.72,595.39,0.7,78.9,1636.0,8726.0,1595.3,1313.0,790.0,38.0,364.0,0.0,0.0,0.0,111.0,1385.0,1353.0,3268.0,3.82,180.86,26.0,0.0,313.0,745.0,0.0,1858.75,212.7,2571.2,0.0,13.0,577.0,3439.0,12.43,0.36,67.8,0.0
2019-04-08 17:00:00,64.0,1286.0,75.97,52.2,0.0,0.0,94.0,0.0,11.65,33.53,558.0,10057.0,3225.0,33.46,668.84,615.69,0.7,82.1,944.0,7906.0,1619.1,473.0,801.0,0.0,462.0,0.0,0.0,0.0,82.0,1215.0,112.0,2815.0,1.0,154.58,27.0,0.0,290.0,764.0,0.0,1831.74,117.5,2492.3,0.0,0.0,811.0,3342.0,1.81,0.17,17.3,0.0
2019-04-08 18:00:00,17.0,1422.0,1.39,59.8,0.0,0.0,80.0,0.0,1.86,44.2,3.0,11251.0,3483.0,1.18,493.89,654.54,0.7,78.0,269.0,7491.0,1642.5,140.0,777.0,0.0,553.0,0.0,0.0,0.0,114.0,1027.0,0.0,2489.0,0.0,138.71,27.0,0.0,358.0,749.0,0.0,1867.23,21.9,2459.2,0.0,0.0,837.0,3361.0,0.12,0.36,0.5,0.0
2019-04-08 19:00:00,0.0,1496.0,0.0,50.4,0.0,0.0,57.0,1.0,0.0,42.78,0.0,12133.0,3736.0,0.0,448.56,658.5,0.7,71.3,140.0,7754.0,1664.6,0.0,863.0,0.0,724.0,0.0,0.0,0.0,155.0,1042.0,0.0,2266.0,0.0,111.28,26.0,0.0,411.0,715.0,0.0,1949.54,0.0,2562.9,0.0,0.0,740.0,3399.0,0.04,0.48,0.0,0.0
2019-04-08 20:00:00,0.0,1500.0,0.0,62.01,0.0,0.0,43.0,2.0,0.0,37.73,0.0,11256.0,3795.0,0.0,548.94,573.86,0.7,75.5,71.0,7925.0,1694.8,0.0,866.0,0.0,807.0,0.0,0.0,0.0,182.0,933.0,0.0,2117.0,0.0,109.01,25.0,0.0,441.0,705.0,0.0,1939.92,0.0,2669.2,0.0,0.0,641.0,3467.0,0.04,0.58,0.0,0.0
2019-04-08 21:00:00,0.0,1543.0,0.0,48.84,0.0,0.0,65.0,1.0,0.0,29.87,0.0,10677.0,3620.0,0.0,600.43,442.45,0.7,62.9,41.0,8106.0,1698.7,0.0,919.0,0.0,859.0,0.0,0.0,0.0,171.0,772.0,0.0,2029.0,0.0,101.4,24.0,0.0,422.0,713.0,0.0,1876.8,0.0,2839.7,0.0,0.0,595.0,3540.0,0.03,0.55,0.0,0.0
2019-04-08 22:00:00,0.0,1580.0,0.0,48.63,2.99,0.0,157.0,16.0,0.0,26.08,0.0,10175.0,3350.0,0.0,728.78,378.51,0.7,62.2,19.0,7968.0,1709.8,0.0,890.0,0.0,927.0,0.0,0.0,0.0,165.0,746.0,0.0,2067.0,0.0,90.0,24.0,0.0,437.0,692.0,0.0,1621.55,0.0,2923.4,0.0,0.0,542.0,3655.0,0.02,0.55,0.0,0.0
2019-04-08 23:00:00,0.0,1565.0,0.0,51.95,8.89,0.0,239.0,23.0,0.0,19.97,0.0,9612.0,3001.0,0.0,907.25,415.03,0.7,67.5,18.0,8375.0,1716.3,0.0,824.0,0.0,963.0,0.0,0.0,0.0,120.0,738.0,0.0,2248.0,0.0,128.43,29.0,0.0,473.0,648.0,0.0,1473.07,0.0,3059.2,0.0,0.0,489.0,3731.0,0.02,0.6,0.0,0.0
2019-04-09 00:00:00,0.0,1533.0,0.0,65.5,0.0,0.0,321.0,15.0,0.0,19.02,0.0,9135.0,2774.0,0.0,1019.46,481.5,0.7,65.3,18.0,8436.0,1733.6,0.0,717.0,0.0,961.0,0.0,0.0,0.0,102.0,685.0,0.0,2355.0,0.0,123.23,29.0,0.0,472.0,559.0,0.0,1365.82,0.0,3179.3,0.0,0.0,558.0,3771.0,0.02,0.43,0.0,0.0
2019-04-09 01:00:00,0.0,1507.0,0.0,83.81,0.0,0.0,373.0,5.0,0.0,19.91,0.0,8926.0,2513.0,0.0,1135.18,527.9,0.7,62.5,18.0,8619.0,1724.3,0.0,672.0,0.0,942.0,0.0,0.0,0.0,95.0,651.0,0.0,2684.0,0.0,113.37,29.0,0.0,504.0,571.0,0.0,1283.17,0.0,3343.1,0.0,0.0,909.0,3890.0,0.04,0.36,0.0,0.0
2019-04-09 02:00:00,0.0,1625.0,0.0,59.34,0.0,0.0,399.0,11.0,0.0,26.16,0.0,8935.0,2432.0,0.0,1125.42,579.97,0.7,64.7,18.0,8752.0,1717.7,0.0,665.0,0.0,967.0,0.0,0.0,0.0,84.0,666.0,0.0,3177.0,0.0,104.14,28.0,0.0,524.0,652.0,0.0,1288.84,0.0,3429.9,0.0,0.0,1221.0,3957.0,0.04,0.3,0.0,0.0
2019-04-09 03:00:00,0.0,1579.0,0.0,60.45,0.0,0.0,367.0,15.0,1.88,30.3,0.0,9090.0,2278.0,0.02,1079.45,631.98,0.7,60.5,18.0,8829.0,1723.7,0.0,643.0,0.0,994.0,0.0,0.0,0.0,98.0,635.0,0.0,3122.0,0.0,83.74,26.0,0.0,508.0,623.0,0.0,1322.08,0.0,3284.9,0.0,0.0,1385.0,3955.0,0.04,0.51,0.0,0.0
2019-04-09 04:00:00,16.0,1532.0,0.0,67.0,0.0,5.0,184.0,25.0,18.99,31.38,44.0,9475.0,2186.0,3.78,1062.48,694.47,0.7,62.3,18.0,8918.0,1721.8,0.0,672.0,22.0,1029.0,0.0,0.0,0.0,99.0,587.0,20.0,3093.0,1.0,75.81,28.0,0.0,516.0,662.0,0.0,1354.29,0.0,3311.8,0.0,26.0,1597.0,3869.0,0.52,0.3,0.0,0.0
2019-04-09 05:00:00,75.0,1433.0,9.82,74.4,50.56,26.0,195.0,27.0,201.13,33.7,1306.0,8583.0,1917.0,57.61,863.16,821.91,0.7,57.4,20.0,8666.0,1698.1,182.0,712.0,181.0,1035.0,0.0,0.0,0.0,99.0,587.0,640.0,3373.0,2.3,77.63,28.0,0.0,565.0,580.0,0.0,1183.58,0.0,3273.5,0.0,117.0,1524.0,3866.0,7.58,0.85,2.3,0.0
2019-04-09 06:00:00,184.0,1230.0,87.62,89.59,263.27,67.0,292.0,37.0,508.97,25.22,4957.0,7091.0,2018.0,201.88,886.72,808.06,0.7,50.5,285.0,8515.0,1668.5,731.0,682.0,451.0,1016.0,0.0,0.0,0.0,73.0,624.0,2513.0,3476.0,6.23,119.88,31.0,0.0,563.0,600.0,0.0,985.84,11.7,3127.8,0.0,254.0,976.0,3772.0,16.75,0.82,24.6,0.0
2019-04-09 07:00:00,322.0,994.0,229.15,93.93,421.09,101.0,286.0,48.0,878.94,19.17,9290.0,6540.0,2185.0,379.62,1206.64,681.05,0.7,43.8,1080.0,8675.0,1671.9,1921.0,655.0,657.0,1080.0,0.0,0.0,0.0,70.0,599.0,4749.0,3411.0,9.01,170.96,33.0,0.0,608.0,663.0,0.0,816.49,108.9,3073.7,0.0,375.0,860.0,3661.0,27.94,0.84,49.0,0.0
2019-04-09 08:00:00,420.0,782.0,420.09,108.54,459.45,120.0,190.0,47.0,1195.96,23.34,13629.0,6549.0,2404.0,544.08,1238.45,544.1,0.7,39.5,1823.0,9394.0,1658.9,3178.0,633.0,806.0,1086.0,0.0,0.0,0.0,58.0,572.0,6121.0,3139.0,11.72,175.88,37.0,0.0,642.0,626.0,0.0,620.76,218.3,2856.6,0.0,450.0,1268.0,3637.0,45.08,0.41,92.4,0.0
